committee_id,candidate_name,state_full,disbursement_date,disbursement_description,disbursement_amount,recipient_name,pdf_url,sub_id,two_years_after_office,two_years_after_last_election,after_death,TIMES_CATEGORY
C00449595,"O'DONNELL, CHRISTINE",Delaware,2013-05-16 00:00:00,CREDIT CARD MERCHANT FEE,321.0,PIRYX,http://docquery.fec.gov/cgi-bin/fecimg/?13020314834,2080920131195243387,True,True,False,transaction fees
C00449595,"O'DONNELL, CHRISTINE",Delaware,2013-05-25 00:00:00,COMPLIANCE CONSULTING,550.0,COMPLIANCE CONSULTING LLC,http://docquery.fec.gov/cgi-bin/fecimg/?13020314834,2080920131195243386,True,True,False,accounting/compliance/tax prep
C00449595,"O'DONNELL, CHRISTINE",Delaware,2013-08-19 00:00:00,COMPLIANCE CONSULTING,618.75,COMPLIANCE CONSULTING LLC,http://docquery.fec.gov/cgi-bin/fecimg/?13020421787,2110120131198450024,True,True,False,accounting/compliance/tax prep
C00449595,"O'DONNELL, CHRISTINE",Delaware,2013-08-30 00:00:00,LEGAL CONSULTING,2040.0,FOLEY & LARDNER LLP,http://docquery.fec.gov/cgi-bin/fecimg/?13020421787,2110120131198450025,True,True,False,legal expenses
C00449595,"O'DONNELL, CHRISTINE",Delaware,2013-12-11 00:00:00,COMPLIANCE CONSULTING,550.0,COMPLIANCE CONSULTING LLC,http://docquery.fec.gov/cgi-bin/fecimg/?14020031102,2022120141205435161,True,True,False,accounting/compliance/tax prep
C00449595,"O'DONNELL, CHRISTINE",Delaware,2014-01-23 00:00:00,LEGAL CONSULTING,1560.0,FOLEY & LARDNER LLP,http://docquery.fec.gov/cgi-bin/fecimg/?14020214561,2072520141218570703,True,True,False,legal expenses
C00449595,"O'DONNELL, CHRISTINE",Delaware,2014-01-31 00:00:00,BANK FEE,46.0,WELLS FARGO BANK NA,http://docquery.fec.gov/cgi-bin/fecimg/?14020214562,2072520141218570705,True,True,False,bank fees
C00449595,"O'DONNELL, CHRISTINE",Delaware,2014-02-22 00:00:00,COMPLIANCE CONSULTING,550.0,COMPLIANCE CONSULTING LLC,http://docquery.fec.gov/cgi-bin/fecimg/?14020214561,2072520141218570702,True,True,False,accounting/compliance/tax prep
C00449595,"O'DONNELL, CHRISTINE",Delaware,2014-02-28 00:00:00,BANK FEE,46.0,WELLS FARGO BANK NA,http://docquery.fec.gov/cgi-bin/fecimg/?14020214562,2072520141218570706,True,True,False,bank fees
C00449595,"O'DONNELL, CHRISTINE",Delaware,2014-03-21 00:00:00,POST OFFICE BOX RENTAL,128.0,US POSTAL SERVICE,http://docquery.fec.gov/cgi-bin/fecimg/?14020214561,2072520141218570704,True,True,False,office: postage/shipping
