committee_id,candidate_name,state_full,disbursement_date,disbursement_description,disbursement_amount,recipient_name,pdf_url,sub_id,two_years_after_office,two_years_after_last_election,after_death,TIMES_CATEGORY
C00176560,"CALLAHAN, HERBERT L",Alabama,2007-07-12 00:00:00,ACCOUNTING FEES,500.0,"GIBBONS COMPANY, LLC",http://docquery.fec.gov/cgi-bin/fecimg/?27990734063,4100920071081095752,True,False,False,accounting/compliance/tax prep
C00176560,"CALLAHAN, HERBERT L",Alabama,2007-08-09 00:00:00,ACCOUNTING FEES,250.0,"GIBBONS COMPANY, LLC",http://docquery.fec.gov/cgi-bin/fecimg/?27990734063,4100920071081095753,True,False,False,accounting/compliance/tax prep
C00176560,"CALLAHAN, HERBERT L",Alabama,2007-01-15 00:00:00,CONTRIBUTION,1000.0,JO BONNER FOR CONGRESS,http://docquery.fec.gov/cgi-bin/fecimg/?27930516347,4041320071076536074,True,False,False,political contribution: from lobbyist
C00176560,"CALLAHAN, HERBERT L",Alabama,2007-03-08 00:00:00,ACCOUNTING SERVICES,500.0,"GIBBONS COMPANY, LLC",http://docquery.fec.gov/cgi-bin/fecimg/?27930516346,4041320071076536072,True,False,False,accounting/compliance/tax prep
C00176560,"CALLAHAN, HERBERT L",Alabama,2007-03-27 00:00:00,CONTRIBUTION,2000.0,HUNTER FOR PRESIDENT,http://docquery.fec.gov/cgi-bin/fecimg/?27930516347,4041320071076536073,True,False,False,political contribution: from lobbyist
C00176560,"CALLAHAN, HERBERT L",Alabama,2007-05-09 00:00:00,ACCOUNTING SERVICES,500.0,"GIBBONS COMPANY, LLC",http://docquery.fec.gov/cgi-bin/fecimg/?27930890242,4071620071078532887,True,False,False,accounting/compliance/tax prep
C00176560,"CALLAHAN, HERBERT L",Alabama,2007-05-23 00:00:00,CONTRIBUTION,1000.0,TERRY EVERETT FOR CONGRESS,http://docquery.fec.gov/cgi-bin/fecimg/?27930890243,4071620071078532888,True,False,False,political contribution: from lobbyist
C00176560,"CALLAHAN, HERBERT L",Alabama,2007-08-27 00:00:00,CONTRIBUTION,1000.0,THOMPSON FOR CONGRESS,http://docquery.fec.gov/cgi-bin/fecimg/?27990734064,4100920071081095755,True,False,False,political contribution: from lobbyist
C00176560,"CALLAHAN, HERBERT L",Alabama,2007-09-16 00:00:00,ACCOUNTING FEES,250.0,"GIBBONS COMPANY, LLC",http://docquery.fec.gov/cgi-bin/fecimg/?27990734063,4100920071081095754,True,False,False,accounting/compliance/tax prep
C00176560,"CALLAHAN, HERBERT L",Alabama,2007-10-05 00:00:00,ACCOUNTING FEES,250.0,"GIBBONS COMPANY, LLC",http://docquery.fec.gov/cgi-bin/fecimg/?28930136689,4012920081083749232,True,False,False,accounting/compliance/tax prep
C00176560,"CALLAHAN, HERBERT L",Alabama,2007-11-07 00:00:00,ACCOUNTING FEES,250.0,"GIBBONS COMPANY, LLC",http://docquery.fec.gov/cgi-bin/fecimg/?28930136689,4012920081083749233,True,False,False,accounting/compliance/tax prep
