committee_id,candidate_name,state_full,disbursement_date,disbursement_description,disbursement_amount,recipient_name,pdf_url,sub_id,two_years_after_office,two_years_after_last_election,after_death,TIMES_CATEGORY
C00258244,"MCKEON, HOWARD P ""BUCK""",California,2017-01-18 00:00:00,CONTRIBUTION,1000.0,ELISE FOR CONGRESS,http://docquery.fec.gov/cgi-bin/fecimg/?201704049051985073,4040420171392987365,True,False,False,political contribution/ties to lobbying industry
C00258244,"MCKEON, HOWARD P ""BUCK""",California,2017-01-18 00:00:00,CONTRIBUTION,1000.0,ROBERT ADERHOLT FOR CONGRESS,http://docquery.fec.gov/cgi-bin/fecimg/?201704049051985076,4040420171392987381,True,False,False,political contribution/ties to lobbying industry
C00258244,"MCKEON, HOWARD P ""BUCK""",California,2017-01-30 00:00:00,CONTRIBUTION,2000.0,TIBERI FOR CONGRESS,http://docquery.fec.gov/cgi-bin/fecimg/?201704049051985077,4040420171392987387,True,False,False,political contribution/ties to lobbying industry
C00258244,"MCKEON, HOWARD P ""BUCK""",California,2017-02-01 00:00:00,CONTRIBUTION,2000.0,ROYCE CAMPAIGN COMMITTEE,http://docquery.fec.gov/cgi-bin/fecimg/?201704049051985076,4040420171392987383,True,False,False,political contribution/ties to lobbying industry
C00258244,"MCKEON, HOWARD P ""BUCK""",California,2017-03-09 00:00:00,EXCESS FUNDS,5000.0,NRCC,http://docquery.fec.gov/cgi-bin/fecimg/?201704049051985075,4040420171392987375,True,False,False,political contribution/ties to lobbying industry
C00258244,"MCKEON, HOWARD P ""BUCK""",California,2017-03-15 00:00:00,CONTRIBUTION,1000.0,AMERICAN SECURITY PAC,http://docquery.fec.gov/cgi-bin/fecimg/?201704049051985073,4040420171392987361,True,False,False,political contribution/ties to lobbying industry
C00258244,"MCKEON, HOWARD P ""BUCK""",California,2017-03-15 00:00:00,DUES,250.0,FMC FORMER MEMBERS COMMITTEE,http://docquery.fec.gov/cgi-bin/fecimg/?201704049051985074,4040420171392987367,True,False,False,dues/memberships
C00258244,"MCKEON, HOWARD P ""BUCK""",California,2017-03-15 00:00:00,CONTRIBUTION,1000.0,REED COMMITTEE; THE,http://docquery.fec.gov/cgi-bin/fecimg/?201704049051985076,4040420171392987379,True,False,False,political contribution/ties to lobbying industry
C00258244,"MCKEON, HOWARD P ""BUCK""",California,2017-03-16 00:00:00,FIRST LADY LUNCHEON TICKETS,450.0,THE CONGRESSIONAL CLUB,http://docquery.fec.gov/cgi-bin/fecimg/?201704049051985077,4040420171392987385,True,False,False,tickets/table: by lobbyist
C00258244,"MCKEON, HOWARD P ""BUCK""",California,2017-03-21 00:00:00,CONTRIBUTION,1000.0,LIZ CHENEY FOR WYOMING,http://docquery.fec.gov/cgi-bin/fecimg/?201704049051985074,4040420171392987369,True,False,False,political contribution/ties to lobbying industry
C00258244,"MCKEON, HOWARD P ""BUCK""",California,2017-03-22 00:00:00,CONTRIBUTION,1000.0,PALAZZO FOR CONGRESS,http://docquery.fec.gov/cgi-bin/fecimg/?201704049051985075,4040420171392987377,True,False,False,political contribution/ties to lobbying industry
